Region;ISO3166_a2;ISO3166_a3;ADM0_NAME;ADM0_CODE;ADM1_NAME;ADM1_CODE;ADM2_NAME;ADM2_CODE
SAS;AF;AFG;Afghanistan;1;Farah;277;Qala-e-Kah;3505
SAS;AF;AFG;Afghanistan;1;Farah;277;Pushtrod;3504
SAS;AF;AFG;Afghanistan;1;Farah;277;Shibkoh;3506
SAS;AF;AFG;Afghanistan;1;Farah;277;Farah;3499
SAS;AF;AFG;Afghanistan;1;Nimroz;293;Kang;3676
SAS;AF;AFG;Afghanistan;1;Nimroz;293;Zaranj;3678
SAS;AF;AFG;Afghanistan;1;Farah;277;Bakwa;3497
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Reg;3603
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Spinboldak;3606
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Kandahar;3598
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Arghestan;3595
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Maruf;3600
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Ghorak;3597
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Khakrez;3599
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Arghandab;3594
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Daman;3596
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Nesh;3753
SAS;AF;AFG;Afghanistan;1;Uruzgan;99881;Dehrawud;3749
SAS;AF;AFG;Afghanistan;1;Uruzgan;99881;Tirinkot;3756
SAS;AF;AFG;Afghanistan;1;Uruzgan;99881;Chora;3747
SAS;AF;AFG;Afghanistan;1;Uruzgan;99881;Khasuruzgan;3751
SAS;AF;AFG;Afghanistan;1;Zabul;303;Tarnak Wa Jaldak;3773
SAS;AF;AFG;Afghanistan;1;Zabul;303;Mizan;3768
SAS;AF;AFG;Afghanistan;1;Zabul;303;Atghar;3766
SAS;AF;AFG;Afghanistan;1;Zabul;303;Arghandab;3765
SAS;AF;AFG;Afghanistan;1;Zabul;303;Qalat;3769
SAS;AF;AFG;Afghanistan;1;Khost;287;Mandozayi;3617
SAS;AF;AFG;Afghanistan;1;Zabul;303;Shahjoy;3770
SAS;AF;AFG;Afghanistan;1;Zabul;303;Shinkay;3772
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Malestan;3529
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Gelan;3524
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Muqur;3530
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Jaghuri;3528
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Abband;3519
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Giro;3526
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Qarabagh;3533
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Andar;3521
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Dehyak;3523
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Ghazni;3525
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Zanakhan;3534
SAS;AF;AFG;Afghanistan;1;Zabul;303;Shomulzay;3771
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Nawur;3532
SAS;AF;AFG;Afghanistan;1;Paktika;295;Wormamay;3697
SAS;AF;AFG;Afghanistan;1;Paktika;295;Dila;3686
SAS;AF;AFG;Afghanistan;1;Paktika;295;Omna;3691
SAS;AF;AFG;Afghanistan;1;Paktika;295;Bermel;3685
SAS;AF;AFG;Afghanistan;1;Paktika;295;Gyan;3687
SAS;AF;AFG;Afghanistan;1;Paktika;295;Urgun;3695
SAS;AF;AFG;Afghanistan;1;Paktika;295;Ziruk;3699
SAS;AF;AFG;Afghanistan;1;Paktika;295;Naka;3690
SAS;AF;AFG;Afghanistan;1;Paktika;295;Sarrawzah(Sarhawzah);3692
SAS;AF;AFG;Afghanistan;1;Paktika;295;Matakhan;3689
SAS;AF;AFG;Afghanistan;1;Khost;287;Spera;3622
SAS;AF;AFG;Afghanistan;1;Khost;287;Tani;3623
SAS;AF;AFG;Afghanistan;1;Khost;287;Shamal;3709
SAS;AF;AFG;Afghanistan;1;Khost;287;Gurbuz;3614
SAS;AF;AFG;Afghanistan;1;Khost;287;Khost(Matun);3616
SAS;AF;AFG;Afghanistan;1;Khost;287;Nadirshahkot;3619
SAS;AF;AFG;Afghanistan;1;Khost;287;Bak;3613
SAS;AF;AFG;Afghanistan;1;Khost;287;Jajimaydan;3615
SAS;AF;AFG;Afghanistan;1;Khost;287;Sabari;3621
SAS;AF;AFG;Afghanistan;1;Khost;287;Qalandar;3620
SAS;AF;AFG;Afghanistan;1;Paktya;296;Dand wa Patan;3702
SAS;AF;AFG;Afghanistan;1;Paktya;296;Chamkani;3701
SAS;AF;AFG;Afghanistan;1;Paktya;296;Alikhel (Jaji);3705
SAS;AF;AFG;Afghanistan;1;Paktya;296;Lija Ahmad Khel;3707
SAS;AF;AFG;Afghanistan;1;Paktya;296;Zadran;3704
SAS;AF;AFG;Afghanistan;1;Paktya;296;Shawak;3710
SAS;AF;AFG;Afghanistan;1;Paktya;296;Zurmat;3711
SAS;AF;AFG;Afghanistan;1;Paktya;296;Gardez;3703
SAS;AF;AFG;Afghanistan;1;Logar;291;Azra;3700
SAS;AF;AFG;Afghanistan;1;Logar;291;Khoshi;3651
SAS;AF;AFG;Afghanistan;1;Logar;291;Barakibarak;3649
SAS;AF;AFG;Afghanistan;1;Logar;291;Pul-e- Alam;3653
SAS;AF;AFG;Afghanistan;1;Logar;291;Mohammadagha;3652
SAS;AF;AFG;Afghanistan;1;Wardak;302;Nerkh;3763
SAS;AF;AFG;Afghanistan;1;Wardak;302;Maydanshahr;3762
SAS;AF;AFG;Afghanistan;1;Wardak;302;Jalrez;3760
SAS;AF;AFG;Afghanistan;1;Wardak;302;Saydabad;3764
SAS;AF;AFG;Afghanistan;1;Wardak;302;Chak;3757
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Hesarak;3661
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Sherzad;3671
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Khogyani;3664
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Dehbala;3658
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Chaparhar;3656
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Surkhrod;3673
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Achin;3654
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Nazyan;3668
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Shinwar;3672
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Durbaba;3659
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Bamyan;3491
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Surkh-e- Parsa;3723
SAS;AF;AFG;Afghanistan;1;Kabul;284;Paghman;3590
SAS;AF;AFG;Afghanistan;1;Kabul;284;Chaharasyab;3581
SAS;AF;AFG;Afghanistan;1;Kabul;284;Musayi;3589
SAS;AF;AFG;Afghanistan;1;Kabul;284;Kabul;3585
SAS;AF;AFG;Afghanistan;1;Kabul;284;Bagrami;3580
SAS;AF;AFG;Afghanistan;1;Kabul;284;Khak-e- Jabbar;3587
SAS;AF;AFG;Afghanistan;1;Kabul;284;Dehsabz;3582
SAS;AF;AFG;Afghanistan;1;Kabul;284;Kalakan;3586
SAS;AF;AFG;Afghanistan;1;Kabul;284;Mirbachakot;3588
SAS;AF;AFG;Afghanistan;1;Kabul;284;Farza;3583
SAS;AF;AFG;Afghanistan;1;Kabul;284;Estalef;3584
SAS;AF;AFG;Afghanistan;1;Kabul;284;Qarabagh;3591
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Koh-e- Safi;3718
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Bagram;3712
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Jabalussaraj;3717
SAS;AF;AFG;Afghanistan;1;Kabul;284;Surobi;3593
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Lalpur;3666
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Goshta;3660
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Kama;3663
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Kuzkunar;3665
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Dara-e-Nur;3657
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Mahmud-e- Raqi;3610
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Kohband;3608
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Nejrab;3611
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Tagab;3612
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Alasay;3607
SAS;AF;AFG;Afghanistan;1;Laghman;290;Dawlatshah;3646
SAS;AF;AFG;Afghanistan;1;Laghman;290;Alishang;3645
SAS;AF;AFG;Afghanistan;1;Laghman;290;Qarghayi;3648
SAS;AF;AFG;Afghanistan;1;Laghman;290;Mehtarlam;3647
SAS;AF;AFG;Afghanistan;1;Laghman;290;Alingar;3644
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Dara;3716
SAS;AF;AFG;Afghanistan;1;Kunar;288;Nurgal;3634
SAS;AF;AFG;Afghanistan;1;Kunar;288;Khaskunar;3630
SAS;AF;AFG;Afghanistan;1;Kunar;288;Sarkani;3636
SAS;AF;AFG;Afghanistan;1;Kunar;288;Chawkay;3628
SAS;AF;AFG;Afghanistan;1;Kunar;288;Narang;3632
SAS;AF;AFG;Afghanistan;1;Kunar;288;Marawara;3631
SAS;AF;AFG;Afghanistan;1;Kunar;288;Chapadara;3627
SAS;AF;AFG;Afghanistan;1;Kunar;288;Dara-e-Pech;3635
SAS;AF;AFG;Afghanistan;1;Kunar;288;Dangam;3629
SAS;AF;AFG;Afghanistan;1;Kunar;288;Nari;3633
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Nurgeram;3682
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Waygal;3684
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Kamdesh;3680
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Pachieragam;3669
SAS;AF;AFG;Afghanistan;1;Nimroz;293;Khashrod;3677
SAS;AF;AFG;Afghanistan;1;Nimroz;293;Chakhansur;3675
SAS;AF;AFG;Afghanistan;1;Nimroz;293;Charburjak;3674
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Deh-e-shu;3543
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Reg;3552
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Garmser;3544
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Nad-e-Ali;3548
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Nawa-e-Barakzaiy;3551
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Washer;3554
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Nahr-e-Saraj;3549
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Nawzad;3550
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Musaqalah;3547
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Sangin;3553
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Kajaki;3545
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Shorabak;3605
SAS;AF;AFG;Afghanistan;1;Paktika;295;Gomal;3688
SAS;AF;AFG;Afghanistan;1;Farah;277;Lash-e-Juwayn;3502
SAS;AF;AFG;Afghanistan;1;Khost;287;Terezayi;3624
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Barg-e- Matal;3679
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Salang;3720
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Shinwari;3722
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Ghorband;3714
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Shekhali;3721
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Shibar;3493
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Yakawlang;3495
SAS;AF;AFG;Afghanistan;1;Ghor;280;Lal Wa Sarjangal;3536
SAS;AF;AFG;Afghanistan;1;Farah;277;Balabuluk;3498
SAS;AF;AFG;Afghanistan;1;Farah;277;Gulestan;3500
SAS;AF;AFG;Afghanistan;1;Farah;277;Khak-e-Safed;3501
SAS;AF;AFG;Afghanistan;1;Farah;277;Anardara;3496
SAS;AF;AFG;Afghanistan;1;Paktika;295;Sarobi;3693
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Batikot;3655
SAS;AF;AFG;Afghanistan;1;Hirat;282;Gulran;3559
SAS;AF;AFG;Afghanistan;1;Hirat;282;Kushk;3565
SAS;AF;AFG;Afghanistan;1;Hirat;282;Zindajan;3570
SAS;AF;AFG;Afghanistan;1;Hirat;282;Pashtunzarghun;3568
SAS;AF;AFG;Afghanistan;1;Hirat;282;Farsi;3557
SAS;AF;AFG;Afghanistan;1;Hirat;282;Obe;3567
SAS;AF;AFG;Afghanistan;1;Hirat;282;Chisht-e-Sharif;3556
SAS;AF;AFG;Afghanistan;1;Hirat;282;Karukh;3563
SAS;AF;AFG;Afghanistan;1;Hirat;282;Herat;3561
SAS;AF;AFG;Afghanistan;1;Hirat;282;Injil;3562
SAS;AF;AFG;Afghanistan;1;Badghis;273;Jawand;3460
SAS;AF;AFG;Afghanistan;1;Badghis;273;Balamurghab;3462
SAS;AF;AFG;Afghanistan;1;Badghis;273;Ghormach;3459
SAS;AF;AFG;Afghanistan;1;Faryab;278;Almar;3507
SAS;AF;AFG;Afghanistan;1;Faryab;278;Kohestan;3513
SAS;AF;AFG;Afghanistan;1;Faryab;278;Shirintagab;3518
SAS;AF;AFG;Afghanistan;1;Faryab;278;Dawlatabad;3510
SAS;AF;AFG;Afghanistan;1;Faryab;278;Qorghan;3508
SAS;AF;AFG;Afghanistan;1;Faryab;278;Khan-e-Char Bagh;3511
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Shiberghan;3579
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Khwajadukoh;3575
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Mardyan;3576
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Mingajik;3577
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Qarqin;3578
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Khamyab;3574
SAS;AF;AFG;Afghanistan;1;Ghor;280;Saghar;3538
SAS;AF;AFG;Afghanistan;1;Ghor;280;Taywarah;3540
SAS;AF;AFG;Afghanistan;1;Ghor;280;Tolak;3541
SAS;AF;AFG;Afghanistan;1;Balkh;275;Shortepa;3490
SAS;AF;AFG;Afghanistan;1;Balkh;275;Dawlatabad;3481
SAS;AF;AFG;Afghanistan;1;Balkh;275;Marmul;3486
SAS;AF;AFG;Afghanistan;1;Balkh;275;Charkent;3479
SAS;AF;AFG;Afghanistan;1;Balkh;275;Dehdadi;3482
SAS;AF;AFG;Afghanistan;1;Balkh;275;Balkh;3477
SAS;AF;AFG;Afghanistan;1;Balkh;275;Charbulak;3478
SAS;AF;AFG;Afghanistan;1;Balkh;275;Chemtal;3480
SAS;AF;AFG;Afghanistan;1;Balkh;275;Sholgareh;3489
SAS;AF;AFG;Afghanistan;1;Samangan;298;Ruy-e-Duab;3728
SAS;AF;AFG;Afghanistan;1;Samangan;298;Khuram Wa Sarbagh;3727
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Sayad;3733
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Balkhab;3729
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Kohestanat;3730
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Qala-e-Zal;3643
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Chardarah;3639
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Emamsaheb;3640
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Dasht-e-Archi;3638
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Kunduz;3642
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Aliabad;3637
SAS;AF;AFG;Afghanistan;1;Kunduz;289;Khanabad;3641
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Burka;3468
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Dahana-e-Ghori;3469
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Pul-e- khumri;3475
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Doshi;3470
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Khenjan;3472
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Tala Wa barfak;3476
SAS;AF;AFG;Afghanistan;1;Takhar;300;Eshkashem;3740
SAS;AF;AFG;Afghanistan;1;Takhar;300;Chal;3737
SAS;AF;AFG;Afghanistan;1;Takhar;300;Bangi;3735
SAS;AF;AFG;Afghanistan;1;Takhar;300;Taloqan;3744
SAS;AF;AFG;Afghanistan;1;Takhar;300;Kalafgan;3741
SAS;AF;AFG;Afghanistan;1;Takhar;300;Rostaq;3743
SAS;AF;AFG;Afghanistan;1;Takhar;300;Darqad;3738
SAS;AF;AFG;Afghanistan;1;Takhar;300;Chahab;3736
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Shahr-e-Buzorg;3454
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Shighnan;3455
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Zebak;3457
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Eshkmesh;3448
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Wakhan;3456
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Koran wa Monjan;3452
SAS;AF;AFG;Afghanistan;1;Samangan;298;Aybak;3724
SAS;AF;AFG;Afghanistan;1;Takhar;300;Warsaj;3745
SAS;AF;AFG;Afghanistan;1;Farah;277;Purchaman;3503
SAS;AF;AFG;Afghanistan;1;Hirat;282;Shindand;3569
SAS;AF;AFG;Afghanistan;1;Ghor;280;Pasaband;3537
SAS;AF;AFG;Afghanistan;1;Faryab;278;Qaysar;3517
SAS;AF;AFG;Afghanistan;1;Balkh;275;Mazar-e-Sharif;3487
SAS;AF;AFG;Afghanistan;1;Balkh;275;Nahr-e- Shahi;3488
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Baghran;3542
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Maywand;3601
SAS;AF;AFG;Afghanistan;1;Hilmand;281;Lashkargah;3546
SAS;AF;AFG;Afghanistan;1;Daykundi;99878;Gizab;3750
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Ajrestan;3520
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Muhmand Dara;3667
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Panjwayi;99882
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Zheray;99883
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Shahwalikot;99884
SAS;AF;AFG;Afghanistan;1;Kandahar;285;Miyanshin;99885
SAS;AF;AFG;Afghanistan;1;Uruzgan;99881;Shahid-e-Hassas;99886
SAS;AF;AFG;Afghanistan;1;Zabul;303;Daychopan;99887
SAS;AF;AFG;Afghanistan;1;Zabul;303;Kakar;99888
SAS;AF;AFG;Afghanistan;1;Zabul;303;Nawbahar;99889
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Waghaz;99890
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Walimuhammad-e- Shahid;99891
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Jaghatu;99892
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Rashidan;99893
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Khwajaumari;99894
SAS;AF;AFG;Afghanistan;1;Ghazni;279;Nawa;99895
SAS;AF;AFG;Afghanistan;1;Paktika;295;Turwo (Tarwe);99896
SAS;AF;AFG;Afghanistan;1;Paktika;295;Wazakhah;99897
SAS;AF;AFG;Afghanistan;1;Paktika;295;Zarghunshahr;99898
SAS;AF;AFG;Afghanistan;1;Paktika;295;Janikhel;99899
SAS;AF;AFG;Afghanistan;1;Paktika;295;Yahyakhel;99900
SAS;AF;AFG;Afghanistan;1;Paktika;295;Yosufkhel;99901
SAS;AF;AFG;Afghanistan;1;Paktika;295;Sharan;99902
SAS;AF;AFG;Afghanistan;1;Khost;287;Musakhel;99903
SAS;AF;AFG;Afghanistan;1;Paktya;296;Janikhel;99904
SAS;AF;AFG;Afghanistan;1;Paktya;296;Ahmadaba;99905
SAS;AF;AFG;Afghanistan;1;Paktya;296;Sayedkaram;99906
SAS;AF;AFG;Afghanistan;1;Logar;291;Kharwar;99907
SAS;AF;AFG;Afghanistan;1;Logar;291;Charkh;99908
SAS;AF;AFG;Afghanistan;1;Wardak;302;Jaghatu;99909
SAS;AF;AFG;Afghanistan;1;Wardak;302;Daymirdad;99910
SAS;AF;AFG;Afghanistan;1;Wardak;302;Hesa-e- Awal-e- Behsud;99911
SAS;AF;AFG;Afghanistan;1;Wardak;302;Markaz-e-Behsud;99912
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Jalalabad;99913
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Kot;99914
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Rodat;99915
SAS;AF;AFG;Afghanistan;1;Daykundi;99878;Nili;99916
SAS;AF;AFG;Afghanistan;1;Daykundi;99878;Miramor;99917
SAS;AF;AFG;Afghanistan;1;Daykundi;99878;Shahrestan;99918
SAS;AF;AFG;Afghanistan;1;Daykundi;99878;Ashtarlay;99919
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Waras;99920
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Panjab;99921
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Sayghan;99922
SAS;AF;AFG;Afghanistan;1;Kabul;284;Shakardara;99923
SAS;AF;AFG;Afghanistan;1;Kabul;284;Guldara;99924
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Charikar;99925
SAS;AF;AFG;Afghanistan;1;Parwan;99880;Saydkhel;99926
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Hisa-e- Awal-e- Kohestan;99927
SAS;AF;AFG;Afghanistan;1;Nangarhar;292;Behsud;99928
SAS;AF;AFG;Afghanistan;1;Kapisa;286;Hisa-e- Duwum-e- Kohestan;99929
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Onaba(Anawa);99930
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Rukha;99931
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Duab;99932
SAS;AF;AFG;Afghanistan;1;Kunar;288;Asadabad;99933
SAS;AF;AFG;Afghanistan;1;Kunar;288;Watapur;99934
SAS;AF;AFG;Afghanistan;1;Kunar;288;Shigal Wa sheltan;99935
SAS;AF;AFG;Afghanistan;1;Kunar;288;Barkunar;99936
SAS;AF;AFG;Afghanistan;1;Kunar;288;Ghaziabad;99937
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Wama;99938
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Bazarak;99939
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Shutul;99940
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Poruns;99941
SAS;AF;AFG;Afghanistan;1;Nuristan;294;Mandol;99942
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Paryan;99943
SAS;AF;AFG;Afghanistan;1;Panjsher;99879;Khenj (Hes-e- Awal);99944
SAS;AF;AFG;Afghanistan;1;Bamyan;276;Kahmard;99945
SAS;AF;AFG;Afghanistan;1;Daykundi;99878;Sang-e-Takht;99946
SAS;AF;AFG;Afghanistan;1;Hirat;282;Kohsan;99947
SAS;AF;AFG;Afghanistan;1;Hirat;282;Kushk-e-Kohna;99948
SAS;AF;AFG;Afghanistan;1;Hirat;282;Ghoryan;99949
SAS;AF;AFG;Afghanistan;1;Hirat;282;Adraskan;99950
SAS;AF;AFG;Afghanistan;1;Hirat;282;Guzara;99951
SAS;AF;AFG;Afghanistan;1;Badghis;273;Muqur;99952
SAS;AF;AFG;Afghanistan;1;Badghis;273;Abkamari;99953
SAS;AF;AFG;Afghanistan;1;Badghis;273;Qadis;99954
SAS;AF;AFG;Afghanistan;1;Faryab;278;Garziwan;99955
SAS;AF;AFG;Afghanistan;1;Faryab;278;Bilcheragh;99956
SAS;AF;AFG;Afghanistan;1;Faryab;278;Pashtunkot;99957
SAS;AF;AFG;Afghanistan;1;Faryab;278;Maymana;99958
SAS;AF;AFG;Afghanistan;1;Faryab;278;Khwajasabzposh;99959
SAS;AF;AFG;Afghanistan;1;Faryab;278;Qaramqol;99960
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Darzab;99961
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Qushtepa;99962
SAS;AF;AFG;Afghanistan;1;Faryab;278;Andkhoy;99963
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Khanaqa;99964
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Fayzabad;99965
SAS;AF;AFG;Afghanistan;1;Jawzjan;283;Aqcha;99966
SAS;AF;AFG;Afghanistan;1;Ghor;280;Shahrak;99967
SAS;AF;AFG;Afghanistan;1;Ghor;280;DoLayna;99968
SAS;AF;AFG;Afghanistan;1;Ghor;280;Charsadra;99969
SAS;AF;AFG;Afghanistan;1;Ghor;280;Chaghcharan;99970
SAS;AF;AFG;Afghanistan;1;Ghor;280;Dawlatyar;99971
SAS;AF;AFG;Afghanistan;1;Balkh;275;Sharak-e-Hayratan;99972
SAS;AF;AFG;Afghanistan;1;Balkh;275;Kaldar;99973
SAS;AF;AFG;Afghanistan;1;Balkh;275;Khulm;99974
SAS;AF;AFG;Afghanistan;1;Balkh;275;Keshendeh;99975
SAS;AF;AFG;Afghanistan;1;Balkh;275;Zari;99976
SAS;AF;AFG;Afghanistan;1;Samangan;298;Feroznakhchir;99977
SAS;AF;AFG;Afghanistan;1;Samangan;298;Dara-e Suf-e-Bala;99978
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Sar-e-Pul;99979
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Sozmaqala;99980
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Gosfandi;99981
SAS;AF;AFG;Afghanistan;1;Sar-e-Pul;299;Sancharak(sangchark);99982
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Baghlan-e-Jadid;99983
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Nahrin;99984
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Khwajahejran;99985
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Andarab;99986
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Guzargah-e- Nur;99987
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Fereng Wa Gharu;99988
SAS;AF;AFG;Afghanistan;1;Baghlan;274;Dehsalah;99989
SAS;AF;AFG;Afghanistan;1;Takhar;300;Namakab;99990
SAS;AF;AFG;Afghanistan;1;Takhar;300;Farkhar;99991
SAS;AF;AFG;Afghanistan;1;Takhar;300;Baharak;99992
SAS;AF;AFG;Afghanistan;1;Takhar;300;Hazarsumuch;99993
SAS;AF;AFG;Afghanistan;1;Takhar;300;Dasht-e- Qala;99994
SAS;AF;AFG;Afghanistan;1;Takhar;300;Khwajabahawuddin;99995
SAS;AF;AFG;Afghanistan;1;Takhar;300;Yangi Qala;99996
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Yawan;99997
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Raghestan;99998
SAS;AF;AFG;Afghanistan;1;Badakhshan;272;Khwahan;99999
